GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,,,,,,,,,,,,,,,,,,
Id,Id2,Geography,Estimate, Total:,Margin of Error, Total:,Estimate, Total: - White alone,Margin of Error, Total: - White alone,Estimate, Total: - Black or African American alone,Margin of Error, Total: - Black or African American alone,Estimate, Total: - American Indian and Alaska Native alone,Margin of Error, Total: - American Indian and Alaska Native alone,Estimate, Total: - Asian alone,Margin of Error, Total: - Asian alone,Estimate, Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error, Total: - Native Hawaiian and Other Pacific Islander alone,Estimate, Total: - Some other race alone,Margin of Error, Total: - Some other race alone,Estimate, Total: - Two or more races:,Margin of Error, Total: - Two or more races:,Estimate, Total: - Two or more races: - Two races including Some other race,Margin of Error, Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US131210065002,131210065002,"Block Group 2, Census Tract 65, Fulton County, Georgia",1683,432,156,123,1437,424,0,13,0,13,0,13,0,13,90,103,0,13,90,103,,,,,,,,,,,,,,,,,,
1500000US131210065003,131210065003,"Block Group 3, Census Tract 65, Fulton County, Georgia",605,241,121,105,475,236,0,13,0,13,0,13,9,14,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210065004,131210065004,"Block Group 4, Census Tract 65, Fulton County, Georgia",1312,601,158,139,1029,585,8,14,29,46,0,13,11,16,77,106,12,18,65,104,,,,,,,,,,,,,,,,,,
1500000US131210066011,131210066011,"Block Group 1, Census Tract 66.01, Fulton County, Georgia",853,238,106,63,733,246,0,13,0,13,0,13,0,13,14,17,0,13,14,17,,,,,,,,,,,,,,,,,,
1500000US131210066012,131210066012,"Block Group 2, Census Tract 66.01, Fulton County, Georgia",1364,333,265,115,1068,340,19,27,5,7,0,13,7,10,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210066021,131210066021,"Block Group 1, Census Tract 66.02, Fulton County, Georgia",1369,212,0,13,1327,216,0,13,0,13,0,13,22,29,20,33,0,13,20,33,,,,,,,,,,,,,,,,,,
1500000US131210067001,131210067001,"Block Group 1, Census Tract 67, Fulton County, Georgia",833,438,131,114,702,414,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210067002,131210067002,"Block Group 2, Census Tract 67, Fulton County, Georgia",1560,419,140,106,1356,429,0,13,10,15,0,13,54,64,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210067003,131210067003,"Block Group 3, Census Tract 67, Fulton County, Georgia",1348,377,71,63,1241,385,0,13,0,13,0,13,0,13,36,40,0,13,36,40,,,,,,,,,,,,,,,,,,
1500000US131210068011,131210068011,"Block Group 1, Census Tract 68.01, Fulton County, Georgia",2382,298,700,154,1320,178,99,78,0,13,0,13,136,84,127,91,59,66,68,56,,,,,,,,,,,,,,,,,,
1500000US131210068021,131210068021,"Block Group 1, Census Tract 68.02, Fulton County, Georgia",1992,284,0,13,1949,317,0,13,0,13,0,13,43,66,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210069001,131210069001,"Block Group 1, Census Tract 69, Fulton County, Georgia",974,264,431,128,528,264,0,13,0,13,0,13,0,13,15,21,0,13,15,21,,,,,,,,,,,,,,,,,,
1500000US131210069002,131210069002,"Block Group 2, Census Tract 69, Fulton County, Georgia",1335,352,560,228,650,295,0,13,0,13,0,13,102,160,23,26,0,13,23,26,,,,,,,,,,,,,,,,,,
1500000US131210069003,131210069003,"Block Group 3, Census Tract 69, Fulton County, Georgia",1242,238,481,139,506,160,153,156,0,13,0,13,66,116,36,35,0,13,36,35,,,,,,,,,,,,,,,,,,
1500000US131210070011,131210070011,"Block Group 1, Census Tract 70.01, Fulton County, Georgia",2406,596,65,102,2313,594,2,4,0,13,0,13,1,2,25,39,0,13,25,39,,,,,,,,,,,,,,,,,,
1500000US131210070012,131210070012,"Block Group 2, Census Tract 70.01, Fulton County, Georgia",1168,444,27,31,1111,428,0,13,0,13,0,13,0,13,30,51,30,51,0,13,,,,,,,,,,,,,,,,,,
1500000US131210070013,131210070013,"Block Group 3, Census Tract 70.01, Fulton County, Georgia",1190,393,0,13,1190,393,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210070021,131210070021,"Block Group 1, Census Tract 70.02, Fulton County, Georgia",860,297,36,37,824,300,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210070022,131210070022,"Block Group 2, Census Tract 70.02, Fulton County, Georgia",429,241,23,35,319,199,0,13,0,13,0,13,87,132,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210070023,131210070023,"Block Group 3, Census Tract 70.02, Fulton County, Georgia",297,131,65,64,232,130,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210070024,131210070024,"Block Group 4, Census Tract 70.02, Fulton County, Georgia",302,214,0,13,302,214,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210071001,131210071001,"Block Group 1, Census Tract 71, Fulton County, Georgia",868,224,10,15,853,220,0,13,0,13,0,13,5,7,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210071002,131210071002,"Block Group 2, Census Tract 71, Fulton County, Georgia",1151,294,8,14,1143,293,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210072001,131210072001,"Block Group 1, Census Tract 72, Fulton County, Georgia",1687,322,9,9,1559,310,0,13,105,151,0,13,14,22,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210072002,131210072002,"Block Group 2, Census Tract 72, Fulton County, Georgia",342,144,13,21,323,144,0,13,0,13,0,13,0,13,6,9,6,9,0,13,,,,,,,,,,,,,,,,,,
1500000US131210073001,131210073001,"Block Group 1, Census Tract 73, Fulton County, Georgia",2642,724,101,76,2352,680,0,13,0,13,0,13,53,75,136,137,56,87,80,99,,,,,,,,,,,,,,,,,,
1500000US131210073002,131210073002,"Block Group 2, Census Tract 73, Fulton County, Georgia",3397,737,34,38,3363,735,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210073003,131210073003,"Block Group 3, Census Tract 73, Fulton County, Georgia",1913,590,4,11,1909,589,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210074001,131210074001,"Block Group 1, Census Tract 74, Fulton County, Georgia",1409,435,109,60,958,307,0,13,0,13,0,13,333,342,9,14,0,13,9,14,,,,,,,,,,,,,,,,,,
1500000US131210074002,131210074002,"Block Group 2, Census Tract 74, Fulton County, Georgia",1616,377,194,126,1351,373,0,13,0,13,0,13,65,95,6,13,0,13,6,13,,,,,,,,,,,,,,,,,,
1500000US131210075001,131210075001,"Block Group 1, Census Tract 75, Fulton County, Georgia",1087,279,59,41,931,261,0,13,0,13,0,13,0,13,97,109,0,13,97,109,,,,,,,,,,,,,,,,,,
1500000US131210075002,131210075002,"Block Group 2, Census Tract 75, Fulton County, Georgia",511,232,61,50,450,250,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210075003,131210075003,"Block Group 3, Census Tract 75, Fulton County, Georgia",846,164,84,84,707,164,0,13,0,13,0,13,37,57,18,29,18,29,0,13,,,,,,,,,,,,,,,,,,
1500000US131210075004,131210075004,"Block Group 4, Census Tract 75, Fulton County, Georgia",815,248,22,35,782,254,0,13,0,13,0,13,0,13,11,16,0,13,11,16,,,,,,,,,,,,,,,,,,
1500000US131210076021,131210076021,"Block Group 1, Census Tract 76.02, Fulton County, Georgia",612,172,9,13,603,174,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210076022,131210076022,"Block Group 2, Census Tract 76.02, Fulton County, Georgia",903,225,0,13,903,225,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210076023,131210076023,"Block Group 3, Census Tract 76.02, Fulton County, Georgia",1055,255,0,13,956,225,0,13,0,13,0,13,0,13,99,131,0,13,99,131,,,,,,,,,,,,,,,,,,
1500000US131210076031,131210076031,"Block Group 1, Census Tract 76.03, Fulton County, Georgia",1553,474,0,13,1553,474,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210076032,131210076032,"Block Group 2, Census Tract 76.03, Fulton County, Georgia",1630,409,32,35,1525,421,0,13,30,51,0,13,0,13,43,39,0,13,43,39,,,,,,,,,,,,,,,,,,
1500000US131210076033,131210076033,"Block Group 3, Census Tract 76.03, Fulton County, Georgia",1332,402,99,105,1210,384,0,13,0,13,0,13,8,17,15,25,0,13,15,25,,,,,,,,,,,,,,,,,,
1500000US131210076041,131210076041,"Block Group 1, Census Tract 76.04, Fulton County, Georgia",2331,490,0,13,2323,490,0,13,0,13,0,13,0,13,8,13,0,13,8,13,,,,,,,,,,,,,,,,,,
1500000US131210077031,131210077031,"Block Group 1, Census Tract 77.03, Fulton County, Georgia",1071,376,0,13,1071,376,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210077032,131210077032,"Block Group 2, Census Tract 77.03, Fulton County, Georgia",1740,458,0,13,1740,458,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210077033,131210077033,"Block Group 3, Census Tract 77.03, Fulton County, Georgia",1341,345,0,13,1330,345,0,13,0,13,0,13,0,13,11,17,0,13,11,17,,,,,,,,,,,,,,,,,,
1500000US131210077041,131210077041,"Block Group 1, Census Tract 77.04, Fulton County, Georgia",817,310,0,13,817,310,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210077042,131210077042,"Block Group 2, Census Tract 77.04, Fulton County, Georgia",2156,434,192,254,1833,424,0,13,0,13,0,13,106,164,25,43,8,13,17,31,,,,,,,,,,,,,,,,,,
1500000US131210077043,131210077043,"Block Group 3, Census Tract 77.04, Fulton County, Georgia",2344,422,74,82,2257,420,0,13,0,13,0,13,0,13,13,23,0,13,13,23,,,,,,,,,,,,,,,,,,
1500000US131210077051,131210077051,"Block Group 1, Census Tract 77.05, Fulton County, Georgia",2517,696,0,13,2492,699,4,9,21,33,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210077052,131210077052,"Block Group 2, Census Tract 77.05, Fulton County, Georgia",2504,539,78,100,2406,529,11,18,0,13,0,13,9,15,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210077061,131210077061,"Block Group 1, Census Tract 77.06, Fulton County, Georgia",2820,946,23,37,2747,949,50,72,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210077062,131210077062,"Block Group 2, Census Tract 77.06, Fulton County, Georgia",2248,561,74,78,2108,552,66,93,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210077063,131210077063,"Block Group 3, Census Tract 77.06, Fulton County, Georgia",4422,970,124,123,4268,975,0,13,30,48,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210078021,131210078021,"Block Group 1, Census Tract 78.02, Fulton County, Georgia",4140,877,14,22,3985,895,9,16,0,13,0,13,89,144,43,56,0,13,43,56,,,,,,,,,,,,,,,,,,
1500000US131210078022,131210078022,"Block Group 2, Census Tract 78.02, Fulton County, Georgia",2852,734,14,23,2809,727,0,13,0,13,0,13,0,13,29,46,0,13,29,46,,,,,,,,,,,,,,,,,,
1500000US131210078023,131210078023,"Block Group 3, Census Tract 78.02, Fulton County, Georgia",1207,595,0,13,1207,595,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210078024,131210078024,"Block Group 4, Census Tract 78.02, Fulton County, Georgia",1815,618,8,14,1781,630,0,13,0,13,0,13,0,13,26,41,0,13,26,41,,,,,,,,,,,,,,,,,,
1500000US131210078051,131210078051,"Block Group 1, Census Tract 78.05, Fulton County, Georgia",1381,617,46,23,1292,614,6,10,4,7,0,13,0,13,33,32,0,13,33,32,,,,,,,,,,,,,,,,,,
1500000US131210078052,131210078052,"Block Group 2, Census Tract 78.05, Fulton County, Georgia",1763,379,20,30,1743,383,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210078061,131210078061,"Block Group 1, Census Tract 78.06, Fulton County, Georgia",1676,535,127,188,1549,556,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210078062,131210078062,"Block Group 2, Census Tract 78.06, Fulton County, Georgia",3863,799,0,13,3863,799,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210078063,131210078063,"Block Group 3, Census Tract 78.06, Fulton County, Georgia",1055,388,79,129,976,362,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210078071,131210078071,"Block Group 1, Census Tract 78.07, Fulton County, Georgia",2537,694,45,71,2075,677,0,13,0,13,0,13,406,377,11,17,0,13,11,17,,,,,,,,,,,,,,,,,,
1500000US131210078072,131210078072,"Block Group 2, Census Tract 78.07, Fulton County, Georgia",666,210,0,13,666,210,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210078081,131210078081,"Block Group 1, Census Tract 78.08, Fulton County, Georgia",1900,392,16,24,1732,400,0,13,0,13,0,13,111,163,41,52,11,18,30,48,,,,,,,,,,,,,,,,,,
1500000US131210078082,131210078082,"Block Group 2, Census Tract 78.08, Fulton County, Georgia",2587,481,0,13,2373,419,0,13,0,13,0,13,186,217,28,39,0,13,28,39,,,,,,,,,,,,,,,,,,
1500000US131210079001,131210079001,"Block Group 1, Census Tract 79, Fulton County, Georgia",1819,538,0,13,1599,522,0,13,138,219,0,13,0,13,82,126,0,13,82,126,,,,,,,,,,,,,,,,,,
1500000US131210079002,131210079002,"Block Group 2, Census Tract 79, Fulton County, Georgia",1231,379,0,13,1231,379,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210079003,131210079003,"Block Group 3, Census Tract 79, Fulton County, Georgia",2751,685,79,53,2672,677,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210080001,131210080001,"Block Group 1, Census Tract 80, Fulton County, Georgia",1064,395,55,82,1000,389,0,13,0,13,0,13,0,13,9,14,0,13,9,14,,,,,,,,,,,,,,,,,,
1500000US131210080002,131210080002,"Block Group 2, Census Tract 80, Fulton County, Georgia",1205,354,134,120,1071,369,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210080003,131210080003,"Block Group 3, Census Tract 80, Fulton County, Georgia",496,178,0,13,488,178,0,13,0,13,0,13,0,13,8,12,0,13,8,12,,,,,,,,,,,,,,,,,,
1500000US131210080004,131210080004,"Block Group 4, Census Tract 80, Fulton County, Georgia",1255,406,18,20,1189,400,0,13,0,13,0,13,0,13,48,47,0,13,48,47,,,,,,,,,,,,,,,,,,
1500000US131210080005,131210080005,"Block Group 5, Census Tract 80, Fulton County, Georgia",1402,315,6,10,1396,315,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210081011,131210081011,"Block Group 1, Census Tract 81.01, Fulton County, Georgia",1138,148,6,10,1132,151,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210081021,131210081021,"Block Group 1, Census Tract 81.02, Fulton County, Georgia",1278,508,0,13,1278,508,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210081022,131210081022,"Block Group 2, Census Tract 81.02, Fulton County, Georgia",940,516,0,13,940,516,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210081023,131210081023,"Block Group 3, Census Tract 81.02, Fulton County, Georgia",2160,885,469,529,1691,751,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210081024,131210081024,"Block Group 4, Census Tract 81.02, Fulton County, Georgia",2653,800,0,13,2346,693,0,13,0,13,0,13,307,485,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210082011,131210082011,"Block Group 1, Census Tract 82.01, Fulton County, Georgia",1951,499,13,18,1878,491,0,13,0,13,0,13,0,13,60,91,0,13,60,91,,,,,,,,,,,,,,,,,,
1500000US131210082012,131210082012,"Block Group 2, Census Tract 82.01, Fulton County, Georgia",3083,741,176,191,2907,760,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210082013,131210082013,"Block Group 3, Census Tract 82.01, Fulton County, Georgia",965,457,0,13,933,447,0,13,0,13,0,13,0,13,32,52,0,13,32,52,,,,,,,,,,,,,,,,,,
1500000US131210082021,131210082021,"Block Group 1, Census Tract 82.02, Fulton County, Georgia",948,223,0,13,948,223,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210082022,131210082022,"Block Group 2, Census Tract 82.02, Fulton County, Georgia",836,188,5,9,825,188,0,13,0,13,0,13,0,13,6,9,6,9,0,13,,,,,,,,,,,,,,,,,,
1500000US131210082023,131210082023,"Block Group 3, Census Tract 82.02, Fulton County, Georgia",264,113,14,24,250,111,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210082024,131210082024,"Block Group 4, Census Tract 82.02, Fulton County, Georgia",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210083011,131210083011,"Block Group 1, Census Tract 83.01, Fulton County, Georgia",1691,364,127,93,1555,380,0,13,0,13,0,13,0,13,9,11,0,13,9,11,,,,,,,,,,,,,,,,,,
1500000US131210083012,131210083012,"Block Group 2, Census Tract 83.01, Fulton County, Georgia",604,271,0,13,598,271,0,13,0,13,0,13,0,13,6,10,0,13,6,10,,,,,,,,,,,,,,,,,,
1500000US131210083021,131210083021,"Block Group 1, Census Tract 83.02, Fulton County, Georgia",793,181,5,7,784,181,0,13,4,7,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210083022,131210083022,"Block Group 2, Census Tract 83.02, Fulton County, Georgia",1148,200,17,15,1131,200,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210084001,131210084001,"Block Group 1, Census Tract 84, Fulton County, Georgia",1472,491,0,13,1449,492,0,13,0,13,0,13,0,13,23,36,0,13,23,36,,,,,,,,,,,,,,,,,,
1500000US131210084002,131210084002,"Block Group 2, Census Tract 84, Fulton County, Georgia",883,298,143,181,732,228,8,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210084003,131210084003,"Block Group 3, Census Tract 84, Fulton County, Georgia",963,288,65,62,871,265,7,14,7,15,0,13,0,13,13,18,0,13,13,18,,,,,,,,,,,,,,,,,,
1500000US131210085001,131210085001,"Block Group 1, Census Tract 85, Fulton County, Georgia",565,257,2,4,563,257,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210085002,131210085002,"Block Group 2, Census Tract 85, Fulton County, Georgia",1248,540,15,26,1233,544,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210085003,131210085003,"Block Group 3, Census Tract 85, Fulton County, Georgia",1222,345,29,34,1164,345,0,13,0,13,0,13,0,13,29,44,0,13,29,44,,,,,,,,,,,,,,,,,,
1500000US131210086011,131210086011,"Block Group 1, Census Tract 86.01, Fulton County, Georgia",1663,389,33,41,1630,387,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210086012,131210086012,"Block Group 2, Census Tract 86.01, Fulton County, Georgia",1001,344,52,47,949,347,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210086013,131210086013,"Block Group 3, Census Tract 86.01, Fulton County, Georgia",1414,339,0,13,1373,335,0,13,0,13,0,13,0,13,41,53,0,13,41,53,,,,,,,,,,,,,,,,,,
1500000US131210086014,131210086014,"Block Group 4, Census Tract 86.01, Fulton County, Georgia",348,109,0,13,348,109,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210086021,131210086021,"Block Group 1, Census Tract 86.02, Fulton County, Georgia",803,204,83,53,716,209,0,13,0,13,0,13,0,13,4,8,0,13,4,8,,,,,,,,,,,,,,,,,,
1500000US131210086022,131210086022,"Block Group 2, Census Tract 86.02, Fulton County, Georgia",260,122,24,27,226,123,0,13,0,13,10,17,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210087001,131210087001,"Block Group 1, Census Tract 87, Fulton County, Georgia",1009,337,17,28,983,338,0,13,0,13,0,13,0,13,9,13,9,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210087002,131210087002,"Block Group 2, Census Tract 87, Fulton County, Georgia",818,310,42,59,776,304,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210087003,131210087003,"Block Group 3, Census Tract 87, Fulton County, Georgia",969,246,13,21,956,245,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210087004,131210087004,"Block Group 4, Census Tract 87, Fulton County, Georgia",1568,339,212,102,1342,322,0,13,0,13,0,13,0,13,14,21,0,13,14,21,,,,,,,,,,,,,,,,,,
1500000US131210088001,131210088001,"Block Group 1, Census Tract 88, Fulton County, Georgia",2944,388,2365,361,436,207,0,13,143,139,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210088002,131210088002,"Block Group 2, Census Tract 88, Fulton County, Georgia",1625,420,889,307,674,355,0,13,0,13,0,13,13,22,49,63,0,13,49,63,,,,,,,,,,,,,,,,,,
1500000US131210089021,131210089021,"Block Group 1, Census Tract 89.02, Fulton County, Georgia",1876,445,1234,375,540,280,24,38,60,47,0,13,0,13,18,29,0,13,18,29,,,,,,,,,,,,,,,,,,
1500000US131210089022,131210089022,"Block Group 2, Census Tract 89.02, Fulton County, Georgia",659,228,301,127,152,125,9,15,167,147,0,13,0,13,30,49,0,13,30,49,,,,,,,,,,,,,,,,,,
1500000US131210089023,131210089023,"Block Group 3, Census Tract 89.02, Fulton County, Georgia",1280,352,812,267,324,161,0,13,80,129,0,13,0,13,64,89,0,13,64,89,,,,,,,,,,,,,,,,,,
1500000US131210089024,131210089024,"Block Group 4, Census Tract 89.02, Fulton County, Georgia",2722,504,1580,337,717,268,0,13,307,190,0,13,33,53,85,119,0,13,85,119,,,,,,,,,,,,,,,,,,
1500000US131210089031,131210089031,"Block Group 1, Census Tract 89.03, Fulton County, Georgia",1684,401,1123,394,366,169,0,13,81,64,0,13,80,116,34,36,0,13,34,36,,,,,,,,,,,,,,,,,,
1500000US131210089041,131210089041,"Block Group 1, Census Tract 89.04, Fulton County, Georgia",1323,222,1165,218,103,96,0,13,25,41,0,13,30,45,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210089042,131210089042,"Block Group 2, Census Tract 89.04, Fulton County, Georgia",1638,389,957,259,363,247,0,13,307,220,0,13,0,13,11,17,0,13,11,17,,,,,,,,,,,,,,,,,,
1500000US131210089043,131210089043,"Block Group 3, Census Tract 89.04, Fulton County, Georgia",1611,298,1383,281,136,116,0,13,80,94,0,13,0,13,12,19,12,19,0,13,,,,,,,,,,,,,,,,,,
1500000US131210090001,131210090001,"Block Group 1, Census Tract 90, Fulton County, Georgia",1350,219,1266,218,0,13,0,13,47,56,0,13,9,15,28,32,15,25,13,21,,,,,,,,,,,,,,,,,,
1500000US131210090002,131210090002,"Block Group 2, Census Tract 90, Fulton County, Georgia",1769,263,1652,267,63,92,0,13,9,16,0,13,18,30,27,40,0,13,27,40,,,,,,,,,,,,,,,,,,
1500000US131210090003,131210090003,"Block Group 3, Census Tract 90, Fulton County, Georgia",1829,262,1246,216,235,125,0,13,221,117,0,13,10,15,117,120,0,13,117,120,,,,,,,,,,,,,,,,,,
1500000US131210091011,131210091011,"Block Group 1, Census Tract 91.01, Fulton County, Georgia",1369,300,860,170,417,208,0,13,61,97,0,13,9,16,22,26,0,13,22,26,,,,,,,,,,,,,,,,,,
1500000US131210091012,131210091012,"Block Group 2, Census Tract 91.01, Fulton County, Georgia",1565,367,1246,353,247,148,0,13,39,44,0,13,0,13,33,39,0,13,33,39,,,,,,,,,,,,,,,,,,
1500000US131210091013,131210091013,"Block Group 3, Census Tract 91.01, Fulton County, Georgia",627,369,458,320,99,138,0,13,70,96,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210091014,131210091014,"Block Group 4, Census Tract 91.01, Fulton County, Georgia",1001,221,885,211,0,13,0,13,97,74,0,13,0,13,19,31,0,13,19,31,,,,,,,,,,,,,,,,,,
1500000US131210091021,131210091021,"Block Group 1, Census Tract 91.02, Fulton County, Georgia",443,171,443,171,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210091022,131210091022,"Block Group 2, Census Tract 91.02, Fulton County, Georgia",963,274,637,218,207,140,0,13,79,100,0,13,9,18,31,49,0,13,31,49,,,,,,,,,,,,,,,,,,
1500000US131210091023,131210091023,"Block Group 3, Census Tract 91.02, Fulton County, Georgia",1840,277,1079,271,553,272,0,13,208,129,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210092001,131210092001,"Block Group 1, Census Tract 92, Fulton County, Georgia",2404,338,1562,286,378,128,0,13,260,177,0,13,13,20,191,126,0,13,191,126,,,,,,,,,,,,,,,,,,
1500000US131210092002,131210092002,"Block Group 2, Census Tract 92, Fulton County, Georgia",2976,748,2424,790,205,152,18,29,112,89,0,13,0,13,217,212,121,173,96,108,,,,,,,,,,,,,,,,,,
1500000US131210092003,131210092003,"Block Group 3, Census Tract 92, Fulton County, Georgia",1703,332,1286,287,239,138,0,13,148,214,0,13,0,13,30,38,19,31,11,20,,,,,,,,,,,,,,,,,,
1500000US131210093001,131210093001,"Block Group 1, Census Tract 93, Fulton County, Georgia",1079,298,872,219,164,246,0,13,43,77,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210093002,131210093002,"Block Group 2, Census Tract 93, Fulton County, Georgia",1319,371,1238,374,66,61,15,25,0,13,0,13,0,13,0,13,0,13,0,13,,,,,,,,,,,,,,,,,,
1500000US131210093003,131210093003,"Block Group 3, Census Tract 93, Fulton County, Georgia",1510,300,1328,293,161,87,0,13,0,13,0,13,0,13,21,31,0,13,21,31,,,,,,,,,,,,,,,,,,
